customer_id,first_name,last_name,email,country,age_band,acquisition_channel,employment_status,signup_date,is_active,created_at,updated_at
cust_dmxs03ds,First_1935,Last_1935,user_1935@example.com,DE,35-44,email,employed,2022-12-06,true,2022-12-06,2022-12-06
cust_pz24hesk,First_1936,Last_1936,user_1936@example.com,UK,35-44,paid_social,employed,2023-07-19,true,2023-07-19,2023-07-19
cust_cfolt34k,First_1937,Last_1937,user_1937@example.com,UK,25-34,email,self_employed,2022-11-15,true,2022-11-15,2022-11-15
cust_t4gc5icn,First_1938,Last_1938,user_1938@example.com,AU,45-54,referral,retired,2023-04-09,true,2023-04-09,2023-04-09
cust_fyw372vi,First_1939,Last_1939,user_1939@example.com,UK,18-24,organic,retired,2024-04-17,true,2024-04-17,2024-04-17
cust_5u0332w0,First_1940,Last_1940,user_1940@example.com,AU,35-44,organic,employed,2024-02-14,true,2024-02-14,2024-02-14
cust_uyhcbjkh,First_1941,Last_1941,user_1941@example.com,US,18-24,referral,retired,2022-05-23,true,2022-05-23,2022-05-23
cust_l8mdzfwq,First_1942,Last_1942,user_1942@example.com,UK,25-34,paid_search,employed,2022-01-05,true,2022-01-05,2022-01-05
cust_jb9ndxss,First_1943,Last_1943,user_1943@example.com,UK,18-24,referral,employed,2022-05-22,false,2022-05-22,2022-05-22
cust_jr8fl9v2,First_1944,Last_1944,user_1944@example.com,DE,18-24,organic,unemployed,2024-07-20,true,2024-07-20,2024-07-20
cust_jww8qviv,First_1945,Last_1945,user_1945@example.com,UK,55+,paid_social,employed,2023-04-14,true,2023-04-14,2023-04-14
cust_okanip3m,First_1946,Last_1946,user_1946@example.com,DE,35-44,paid_search,retired,2022-05-14,true,2022-05-14,2022-05-14
cust_d4c9vxk2,First_1947,Last_1947,user_1947@example.com,UK,25-34,paid_search,employed,2022-12-06,true,2022-12-06,2022-12-06
cust_p8ov5nwv,First_1948,Last_1948,user_1948@example.com,US,35-44,paid_search,employed,2024-11-28,false,2024-11-28,2024-11-28
cust_i3ab62ac,First_1949,Last_1949,user_1949@example.com,AU,45-54,organic,employed,2024-09-22,true,2024-09-22,2024-09-22
cust_lhh9btd5,First_1950,Last_1950,user_1950@example.com,UK,35-44,paid_search,employed,2024-06-24,true,2024-06-24,2024-06-24
cust_wgdkd8m4,First_1951,Last_1951,user_1951@example.com,UK,25-34,organic,self_employed,2024-05-16,true,2024-05-16,2024-05-16
cust_uozm7i9r,First_1952,Last_1952,user_1952@example.com,DE,35-44,paid_search,retired,2022-02-24,false,2022-02-24,2022-02-24
cust_1lzvgw9h,First_1953,Last_1953,user_1953@example.com,DE,55+,paid_social,self_employed,2024-03-01,true,2024-03-01,2024-03-01
cust_dq851zfs,First_1954,Last_1954,user_1954@example.com,AU,25-34,paid_social,self_employed,2022-11-08,true,2022-11-08,2022-11-08
cust_s48iw5xn,First_1955,Last_1955,user_1955@example.com,US,25-34,organic,retired,2024-07-17,true,2024-07-17,2024-07-17
cust_u26rvpba,First_1956,Last_1956,user_1956@example.com,US,18-24,referral,student,2024-01-16,true,2024-01-16,2024-01-16
cust_e5eeazvw,First_1957,Last_1957,user_1957@example.com,DE,25-34,paid_search,student,2024-01-30,true,2024-01-30,2024-01-30
cust_va7xwlr4,First_1958,Last_1958,user_1958@example.com,US,25-34,paid_social,employed,2023-04-18,true,2023-04-18,2023-04-18
cust_dto8uflv,First_1959,Last_1959,user_1959@example.com,UK,35-44,organic,unemployed,2022-04-23,true,2022-04-23,2022-04-23
cust_y22d1b3p,First_1960,Last_1960,user_1960@example.com,UK,35-44,organic,employed,2024-04-30,true,2024-04-30,2024-04-30
cust_1wsfdib0,First_1961,Last_1961,user_1961@example.com,UK,45-54,paid_search,employed,2024-11-14,false,2024-11-14,2024-11-14
cust_3w1y6zuo,First_1962,Last_1962,user_1962@example.com,UK,55+,organic,employed,2022-09-19,true,2022-09-19,2022-09-19
cust_ey7qwwo6,First_1963,Last_1963,user_1963@example.com,AU,35-44,organic,employed,2024-01-14,false,2024-01-14,2024-01-14
cust_1tefo1s9,First_1964,Last_1964,user_1964@example.com,UK,25-34,paid_social,self_employed,2023-08-12,true,2023-08-12,2023-08-12
cust_3fo1ypis,First_1965,Last_1965,user_1965@example.com,FR,35-44,organic,student,2023-10-11,true,2023-10-11,2023-10-11
cust_aiiucuig,First_1966,Last_1966,user_1966@example.com,UK,45-54,organic,retired,2023-12-05,true,2023-12-05,2023-12-05
cust_26g5iuvw,First_1967,Last_1967,user_1967@example.com,FR,25-34,organic,employed,2023-10-20,true,2023-10-20,2023-10-20
cust_1jyk820p,First_1968,Last_1968,user_1968@example.com,US,45-54,referral,employed,2024-06-09,true,2024-06-09,2024-06-09
cust_ibjvslrd,First_1969,Last_1969,user_1969@example.com,UK,25-34,paid_social,student,2023-11-15,true,2023-11-15,2023-11-15
cust_xn52t7b7,First_1970,Last_1970,user_1970@example.com,US,18-24,paid_social,unemployed,2022-07-20,false,2022-07-20,2022-07-20
cust_qeg0o0hg,First_1971,Last_1971,user_1971@example.com,UK,35-44,organic,self_employed,2024-11-07,true,2024-11-07,2024-11-07
cust_wur1z82h,First_1972,Last_1972,user_1972@example.com,AU,45-54,paid_search,employed,2024-01-06,true,2024-01-06,2024-01-06
cust_xfzjdcy9,First_1973,Last_1973,user_1973@example.com,UK,35-44,paid_search,unemployed,2024-07-22,true,2024-07-22,2024-07-22
cust_x5df8k4h,First_1974,Last_1974,user_1974@example.com,DE,35-44,paid_search,unemployed,2022-03-04,true,2022-03-04,2022-03-04
cust_8zufjwfq,First_1975,Last_1975,user_1975@example.com,DE,18-24,paid_search,self_employed,2022-12-17,true,2022-12-17,2022-12-17
cust_cwipm7tf,First_1976,Last_1976,user_1976@example.com,UK,18-24,paid_social,student,2022-01-06,true,2022-01-06,2022-01-06
cust_eq3cyfwp,First_1977,Last_1977,user_1977@example.com,US,25-34,organic,self_employed,2023-03-05,true,2023-03-05,2023-03-05
cust_lya85bek,First_1978,Last_1978,user_1978@example.com,DE,18-24,referral,employed,2023-06-09,true,2023-06-09,2023-06-09
cust_haqelfxi,First_1979,Last_1979,user_1979@example.com,US,35-44,referral,self_employed,2023-01-25,true,2023-01-25,2023-01-25
cust_q3u91f8b,First_1980,Last_1980,user_1980@example.com,FR,35-44,organic,employed,2022-08-18,false,2022-08-18,2022-08-18
cust_pnu0ki4j,First_1981,Last_1981,user_1981@example.com,FR,18-24,organic,employed,2023-07-25,true,2023-07-25,2023-07-25
cust_uayk2lal,First_1982,Last_1982,user_1982@example.com,UK,25-34,paid_social,employed,2022-07-14,true,2022-07-14,2022-07-14
cust_svkea3x8,First_1983,Last_1983,user_1983@example.com,US,55+,paid_search,self_employed,2024-04-15,true,2024-04-15,2024-04-15
cust_e4znzze2,First_1984,Last_1984,user_1984@example.com,UK,45-54,organic,employed,2022-04-09,true,2022-04-09,2022-04-09
cust_kmjczzro,First_1985,Last_1985,user_1985@example.com,DE,35-44,paid_social,employed,2023-11-28,true,2023-11-28,2023-11-28
cust_elflspgq,First_1986,Last_1986,user_1986@example.com,UK,25-34,email,employed,2022-12-29,true,2022-12-29,2022-12-29
cust_8a6m66sz,First_1987,Last_1987,user_1987@example.com,UK,35-44,organic,retired,2024-08-22,true,2024-08-22,2024-08-22
cust_3ev6nz81,First_1988,Last_1988,user_1988@example.com,US,25-34,paid_search,student,2024-01-17,true,2024-01-17,2024-01-17
cust_pqv9dy29,First_1989,Last_1989,user_1989@example.com,UK,25-34,paid_search,employed,2023-04-03,true,2023-04-03,2023-04-03
cust_5l5d9au6,First_1990,Last_1990,user_1990@example.com,AU,35-44,email,employed,2024-01-01,true,2024-01-01,2024-01-01
cust_5x8g1hzv,First_1991,Last_1991,user_1991@example.com,UK,55+,organic,employed,2024-02-09,true,2024-02-09,2024-02-09
cust_cyw5vza9,First_1992,Last_1992,user_1992@example.com,UK,55+,paid_social,self_employed,2024-10-12,true,2024-10-12,2024-10-12
cust_u1r54ed6,First_1993,Last_1993,user_1993@example.com,US,55+,email,retired,2023-11-04,true,2023-11-04,2023-11-04
cust_srtsm3s0,First_1994,Last_1994,user_1994@example.com,UK,35-44,paid_search,student,2024-11-14,true,2024-11-14,2024-11-14
cust_8qzb6uxq,First_1995,Last_1995,user_1995@example.com,US,35-44,email,student,2024-10-13,false,2024-10-13,2024-10-13
cust_xkjq6x5l,First_1996,Last_1996,user_1996@example.com,FR,18-24,paid_search,retired,2022-08-14,true,2022-08-14,2022-08-14
cust_pn1mxkqm,First_1997,Last_1997,user_1997@example.com,US,18-24,referral,employed,2022-08-12,true,2022-08-12,2022-08-12
cust_xs7s8w50,First_1998,Last_1998,user_1998@example.com,DE,35-44,paid_social,employed,2024-08-04,true,2024-08-04,2024-08-04
cust_lsiylx2c,First_1999,Last_1999,user_1999@example.com,US,55+,organic,employed,2024-09-03,true,2024-09-03,2024-09-03
cust_4ycpy34q,First_2000,Last_2000,user_2000@example.com,UK,55+,paid_social,employed,2024-03-05,true,2024-03-05,2024-03-05
cust_xashvfhz,First_2001,Last_2001,user_2001@example.com,UK,25-34,organic,self_employed,2023-10-21,true,2023-10-21,2023-10-21
cust_etybgd9e,First_2002,Last_2002,user_2002@example.com,UK,25-34,organic,self_employed,2024-03-15,true,2024-03-15,2024-03-15
cust_3kqjyg8i,First_2003,Last_2003,user_2003@example.com,UK,25-34,referral,employed,2024-09-14,true,2024-09-14,2024-09-14
cust_imnz9b9b,First_2004,Last_2004,user_2004@example.com,UK,25-34,organic,unemployed,2024-04-21,true,2024-04-21,2024-04-21
cust_7mjqo1du,First_2005,Last_2005,user_2005@example.com,AU,18-24,paid_social,student,2022-07-10,true,2022-07-10,2022-07-10
cust_pb0df56t,First_2006,Last_2006,user_2006@example.com,US,35-44,paid_search,employed,2023-05-01,true,2023-05-01,2023-05-01
cust_ziajn3ml,First_2007,Last_2007,user_2007@example.com,AU,25-34,paid_search,employed,2022-09-16,true,2022-09-16,2022-09-16
cust_1vy7hxr4,First_2008,Last_2008,user_2008@example.com,US,35-44,organic,student,2023-01-28,true,2023-01-28,2023-01-28
cust_sy3onx3f,First_2009,Last_2009,user_2009@example.com,FR,35-44,organic,self_employed,2024-05-18,true,2024-05-18,2024-05-18
cust_unmad1bx,First_2010,Last_2010,user_2010@example.com,UK,35-44,email,self_employed,2024-08-04,true,2024-08-04,2024-08-04
cust_cvhlbprf,First_2011,Last_2011,user_2011@example.com,UK,35-44,paid_social,employed,2022-08-23,true,2022-08-23,2022-08-23
cust_yi04cvun,First_2012,Last_2012,user_2012@example.com,UK,45-54,organic,employed,2022-10-28,true,2022-10-28,2022-10-28
cust_7bcu5sxq,First_2013,Last_2013,user_2013@example.com,UK,45-54,paid_search,self_employed,2023-07-27,true,2023-07-27,2023-07-27
cust_0tqftfof,First_2014,Last_2014,user_2014@example.com,FR,35-44,organic,employed,2024-11-27,false,2024-11-27,2024-11-27
cust_pubkopsl,First_2015,Last_2015,user_2015@example.com,UK,18-24,paid_social,student,2023-07-09,true,2023-07-09,2023-07-09
cust_x58pzj3m,First_2016,Last_2016,user_2016@example.com,UK,25-34,paid_search,employed,2024-01-11,true,2024-01-11,2024-01-11
cust_6jp3zjlq,First_2017,Last_2017,user_2017@example.com,AU,18-24,email,employed,2022-04-19,true,2022-04-19,2022-04-19
cust_8flocvs9,First_2018,Last_2018,user_2018@example.com,US,18-24,paid_social,employed,2024-04-01,true,2024-04-01,2024-04-01
cust_am5cspm0,First_2019,Last_2019,user_2019@example.com,US,18-24,organic,self_employed,2024-03-25,false,2024-03-25,2024-03-25
cust_olq54wfu,First_2020,Last_2020,user_2020@example.com,FR,45-54,referral,unemployed,2023-01-26,true,2023-01-26,2023-01-26
cust_yinycoau,First_2021,Last_2021,user_2021@example.com,AU,35-44,organic,employed,2022-06-25,true,2022-06-25,2022-06-25
cust_7eas0o5d,First_2022,Last_2022,user_2022@example.com,UK,25-34,organic,retired,2022-12-16,true,2022-12-16,2022-12-16
cust_kki9u0vq,First_2023,Last_2023,user_2023@example.com,US,25-34,organic,employed,2022-11-07,false,2022-11-07,2022-11-07
cust_d7uaybdt,First_2024,Last_2024,user_2024@example.com,UK,25-34,paid_search,employed,2024-01-12,true,2024-01-12,2024-01-12
cust_uf1wzwba,First_2025,Last_2025,user_2025@example.com,US,45-54,paid_search,self_employed,2022-12-19,true,2022-12-19,2022-12-19
cust_jqyx7x5p,First_2026,Last_2026,user_2026@example.com,DE,25-34,referral,employed,2024-07-13,true,2024-07-13,2024-07-13
cust_yw0yfkoe,First_2027,Last_2027,user_2027@example.com,UK,18-24,referral,self_employed,2023-03-09,true,2023-03-09,2023-03-09
cust_69i79152,First_2028,Last_2028,user_2028@example.com,DE,45-54,paid_social,employed,2024-03-20,true,2024-03-20,2024-03-20
cust_061atm13,First_2029,Last_2029,user_2029@example.com,UK,35-44,referral,employed,2024-07-26,true,2024-07-26,2024-07-26
cust_osjvbc82,First_2030,Last_2030,user_2030@example.com,UK,25-34,organic,employed,2024-10-27,true,2024-10-27,2024-10-27
cust_luupgnif,First_2031,Last_2031,user_2031@example.com,DE,18-24,email,employed,2024-06-22,false,2024-06-22,2024-06-22
cust_6s258jy6,First_2032,Last_2032,user_2032@example.com,US,45-54,organic,employed,2023-10-21,true,2023-10-21,2023-10-21
cust_exbx0hj7,First_2033,Last_2033,user_2033@example.com,UK,45-54,referral,employed,2024-12-25,false,2024-12-25,2024-12-25
cust_jm8r7a4k,First_2034,Last_2034,user_2034@example.com,FR,35-44,referral,employed,2022-12-02,true,2022-12-02,2022-12-02
cust_5zfc1k8j,First_2035,Last_2035,user_2035@example.com,UK,25-34,organic,self_employed,2023-07-28,false,2023-07-28,2023-07-28
cust_8rtjr2gj,First_2036,Last_2036,user_2036@example.com,UK,25-34,paid_search,student,2022-06-10,true,2022-06-10,2022-06-10
cust_f3gq7p7s,First_2037,Last_2037,user_2037@example.com,US,35-44,paid_search,employed,2024-07-20,true,2024-07-20,2024-07-20
cust_ljqkcjev,First_2038,Last_2038,user_2038@example.com,DE,35-44,paid_social,employed,2022-10-06,false,2022-10-06,2022-10-06
cust_7y8pzl99,First_2039,Last_2039,user_2039@example.com,UK,45-54,paid_search,employed,2023-03-04,true,2023-03-04,2023-03-04
cust_k9kkvp2m,First_2040,Last_2040,user_2040@example.com,AU,18-24,paid_search,self_employed,2022-09-01,true,2022-09-01,2022-09-01
cust_zzi683bp,First_2041,Last_2041,user_2041@example.com,US,45-54,email,employed,2023-06-01,true,2023-06-01,2023-06-01
cust_zq7ib48g,First_2042,Last_2042,user_2042@example.com,UK,25-34,paid_social,employed,2024-10-04,true,2024-10-04,2024-10-04
cust_5p52dwhz,First_2043,Last_2043,user_2043@example.com,US,25-34,email,employed,2024-10-03,true,2024-10-03,2024-10-03
cust_6ol5m5lo,First_2044,Last_2044,user_2044@example.com,UK,25-34,referral,employed,2023-04-20,false,2023-04-20,2023-04-20
cust_f4ygf76s,First_2045,Last_2045,user_2045@example.com,UK,18-24,email,student,2024-02-20,true,2024-02-20,2024-02-20
cust_o7v1gsfy,First_2046,Last_2046,user_2046@example.com,AU,25-34,organic,employed,2024-12-26,true,2024-12-26,2024-12-26
cust_y4gwt6d0,First_2047,Last_2047,user_2047@example.com,UK,25-34,organic,retired,2022-12-10,false,2022-12-10,2022-12-10
cust_s9ep5rop,First_2048,Last_2048,user_2048@example.com,UK,18-24,paid_search,employed,2023-11-24,true,2023-11-24,2023-11-24
cust_ia9ru3pc,First_2049,Last_2049,user_2049@example.com,UK,35-44,organic,employed,2022-01-15,true,2022-01-15,2022-01-15
cust_m518zrmp,First_2050,Last_2050,user_2050@example.com,AU,18-24,referral,student,2023-01-31,true,2023-01-31,2023-01-31
cust_zbjhtzqc,First_2051,Last_2051,user_2051@example.com,DE,25-34,paid_social,student,2022-09-15,true,2022-09-15,2022-09-15
cust_m7q6lfj1,First_2052,Last_2052,user_2052@example.com,UK,25-34,email,employed,2022-11-09,true,2022-11-09,2022-11-09
cust_ziuq6qbd,First_2053,Last_2053,user_2053@example.com,UK,35-44,referral,employed,2024-05-01,true,2024-05-01,2024-05-01
cust_p2k5qs49,First_2054,Last_2054,user_2054@example.com,UK,18-24,email,employed,2023-12-05,true,2023-12-05,2023-12-05
cust_60p0hzwc,First_2055,Last_2055,user_2055@example.com,UK,35-44,paid_search,employed,2022-11-30,true,2022-11-30,2022-11-30
cust_bxpfyjl4,First_2056,Last_2056,user_2056@example.com,AU,25-34,organic,employed,2023-07-26,true,2023-07-26,2023-07-26
cust_vhd7b4is,First_2057,Last_2057,user_2057@example.com,UK,55+,paid_search,retired,2022-08-29,true,2022-08-29,2022-08-29
cust_tipwl51c,First_2058,Last_2058,user_2058@example.com,AU,25-34,organic,employed,2022-02-04,true,2022-02-04,2022-02-04
cust_hoawqf1c,First_2059,Last_2059,user_2059@example.com,AU,25-34,paid_search,self_employed,2023-10-15,true,2023-10-15,2023-10-15
cust_6yk8mmu9,First_2060,Last_2060,user_2060@example.com,FR,25-34,paid_social,self_employed,2022-02-22,true,2022-02-22,2022-02-22
cust_uwpkn646,First_2061,Last_2061,user_2061@example.com,US,55+,paid_social,employed,2023-04-05,false,2023-04-05,2023-04-05
cust_6f7761xs,First_2062,Last_2062,user_2062@example.com,UK,25-34,referral,self_employed,2022-06-02,true,2022-06-02,2022-06-02
cust_d3nkkf2b,First_2063,Last_2063,user_2063@example.com,UK,25-34,paid_social,employed,2022-10-05,true,2022-10-05,2022-10-05
cust_s1f8g0yi,First_2064,Last_2064,user_2064@example.com,DE,35-44,organic,unemployed,2022-07-07,true,2022-07-07,2022-07-07
cust_zu9pk42u,First_2065,Last_2065,user_2065@example.com,UK,35-44,referral,retired,2022-07-04,true,2022-07-04,2022-07-04
cust_3frluzk3,First_2066,Last_2066,user_2066@example.com,UK,45-54,paid_social,retired,2023-06-02,true,2023-06-02,2023-06-02
cust_od6d8e20,First_2067,Last_2067,user_2067@example.com,UK,35-44,paid_search,employed,2023-04-23,true,2023-04-23,2023-04-23
cust_1wy6pogi,First_2068,Last_2068,user_2068@example.com,UK,18-24,organic,employed,2022-09-21,true,2022-09-21,2022-09-21
cust_zhdidvkb,First_2069,Last_2069,user_2069@example.com,AU,18-24,paid_search,employed,2024-12-12,true,2024-12-12,2024-12-12
cust_no3feuy5,First_2070,Last_2070,user_2070@example.com,US,18-24,organic,employed,2022-03-15,false,2022-03-15,2022-03-15
cust_0zd8ip5o,First_2071,Last_2071,user_2071@example.com,AU,55+,paid_social,self_employed,2022-04-21,true,2022-04-21,2022-04-21
cust_raxy6des,First_2072,Last_2072,user_2072@example.com,UK,25-34,referral,employed,2024-09-08,true,2024-09-08,2024-09-08
cust_2a5i8jnb,First_2073,Last_2073,user_2073@example.com,UK,45-54,paid_search,employed,2024-10-06,true,2024-10-06,2024-10-06
cust_zq1fzxfc,First_2074,Last_2074,user_2074@example.com,DE,25-34,paid_search,student,2024-02-12,true,2024-02-12,2024-02-12
cust_8scx401l,First_2075,Last_2075,user_2075@example.com,AU,55+,email,student,2024-06-19,true,2024-06-19,2024-06-19
cust_n1coqavk,First_2076,Last_2076,user_2076@example.com,UK,35-44,referral,employed,2024-03-23,true,2024-03-23,2024-03-23
cust_hqbdysaa,First_2077,Last_2077,user_2077@example.com,FR,18-24,paid_social,self_employed,2024-10-11,true,2024-10-11,2024-10-11
cust_gk42o62k,First_2078,Last_2078,user_2078@example.com,US,35-44,paid_social,employed,2024-12-13,true,2024-12-13,2024-12-13
cust_04rf4lty,First_2079,Last_2079,user_2079@example.com,US,25-34,organic,employed,2024-02-05,false,2024-02-05,2024-02-05
cust_h168287s,First_2080,Last_2080,user_2080@example.com,DE,25-34,paid_search,self_employed,2022-12-05,true,2022-12-05,2022-12-05
cust_zh54g8tb,First_2081,Last_2081,user_2081@example.com,UK,25-34,paid_search,employed,2023-04-28,false,2023-04-28,2023-04-28
cust_jprzdi1e,First_2082,Last_2082,user_2082@example.com,UK,25-34,paid_search,employed,2024-03-30,true,2024-03-30,2024-03-30
cust_oemksd1j,First_2083,Last_2083,user_2083@example.com,UK,25-34,organic,employed,2022-06-12,true,2022-06-12,2022-06-12
cust_ncondnbh,First_2084,Last_2084,user_2084@example.com,UK,35-44,organic,self_employed,2024-02-08,true,2024-02-08,2024-02-08
cust_lmwnmj0s,First_2085,Last_2085,user_2085@example.com,UK,45-54,email,retired,2023-05-21,false,2023-05-21,2023-05-21
cust_9rdjak2j,First_2086,Last_2086,user_2086@example.com,UK,25-34,paid_social,self_employed,2023-10-07,true,2023-10-07,2023-10-07
cust_biadvo9f,First_2087,Last_2087,user_2087@example.com,AU,55+,paid_search,self_employed,2022-11-03,false,2022-11-03,2022-11-03
cust_yyx0102o,First_2088,Last_2088,user_2088@example.com,UK,25-34,referral,employed,2024-12-22,true,2024-12-22,2024-12-22
cust_4wa2gbzu,First_2089,Last_2089,user_2089@example.com,US,55+,organic,employed,2024-04-12,true,2024-04-12,2024-04-12
cust_22418i3w,First_2090,Last_2090,user_2090@example.com,UK,35-44,paid_search,employed,2023-07-12,true,2023-07-12,2023-07-12
cust_p37lxmzk,First_2091,Last_2091,user_2091@example.com,US,25-34,organic,self_employed,2023-01-07,true,2023-01-07,2023-01-07
cust_led0z4zm,First_2092,Last_2092,user_2092@example.com,UK,25-34,paid_search,unemployed,2024-06-10,true,2024-06-10,2024-06-10
cust_80975xqj,First_2093,Last_2093,user_2093@example.com,US,45-54,paid_social,employed,2024-08-02,true,2024-08-02,2024-08-02
cust_leohifk0,First_2094,Last_2094,user_2094@example.com,DE,35-44,paid_social,employed,2024-09-23,true,2024-09-23,2024-09-23
cust_au8ezkxq,First_2095,Last_2095,user_2095@example.com,DE,25-34,referral,retired,2022-06-03,true,2022-06-03,2022-06-03
cust_7kkz4gzw,First_2096,Last_2096,user_2096@example.com,UK,25-34,organic,unemployed,2023-05-18,true,2023-05-18,2023-05-18
cust_txry3z4x,First_2097,Last_2097,user_2097@example.com,US,18-24,organic,retired,2022-09-13,true,2022-09-13,2022-09-13
cust_w8r3mu50,First_2098,Last_2098,user_2098@example.com,FR,45-54,email,unemployed,2022-05-13,true,2022-05-13,2022-05-13
cust_svcza0e9,First_2099,Last_2099,user_2099@example.com,UK,55+,organic,employed,2022-09-02,true,2022-09-02,2022-09-02
cust_894i1q2g,First_2100,Last_2100,user_2100@example.com,FR,25-34,email,student,2023-09-11,true,2023-09-11,2023-09-11
cust_7418grzr,First_2101,Last_2101,user_2101@example.com,US,45-54,paid_social,employed,2023-08-22,true,2023-08-22,2023-08-22
cust_u5wmg7f1,First_2102,Last_2102,user_2102@example.com,US,25-34,organic,employed,2022-03-05,false,2022-03-05,2022-03-05
cust_coo0fp64,First_2103,Last_2103,user_2103@example.com,FR,35-44,paid_search,employed,2023-03-17,true,2023-03-17,2023-03-17
cust_1yedz3g9,First_2104,Last_2104,user_2104@example.com,UK,45-54,paid_social,unemployed,2024-08-25,true,2024-08-25,2024-08-25
cust_3r1ss07z,First_2105,Last_2105,user_2105@example.com,DE,55+,organic,employed,2024-06-09,true,2024-06-09,2024-06-09
cust_2zu6sjjf,First_2106,Last_2106,user_2106@example.com,UK,25-34,paid_search,employed,2024-06-10,true,2024-06-10,2024-06-10
cust_wm42yjml,First_2107,Last_2107,user_2107@example.com,UK,25-34,paid_social,employed,2022-09-30,true,2022-09-30,2022-09-30
cust_fd9jrm43,First_2108,Last_2108,user_2108@example.com,UK,45-54,referral,employed,2023-02-01,true,2023-02-01,2023-02-01
cust_gw9ce0x6,First_2109,Last_2109,user_2109@example.com,UK,55+,email,employed,2023-12-09,true,2023-12-09,2023-12-09
cust_619q1j10,First_2110,Last_2110,user_2110@example.com,UK,25-34,paid_search,self_employed,2023-04-11,true,2023-04-11,2023-04-11
cust_oremurwv,First_2111,Last_2111,user_2111@example.com,UK,45-54,referral,retired,2022-02-20,true,2022-02-20,2022-02-20
cust_7o7gri9e,First_2112,Last_2112,user_2112@example.com,AU,35-44,organic,retired,2024-12-27,true,2024-12-27,2024-12-27
cust_q633rgmu,First_2113,Last_2113,user_2113@example.com,UK,45-54,paid_social,student,2022-07-28,true,2022-07-28,2022-07-28
cust_zbtvfh7b,First_2114,Last_2114,user_2114@example.com,UK,25-34,organic,student,2024-07-01,true,2024-07-01,2024-07-01
cust_wt3hko1c,First_2115,Last_2115,user_2115@example.com,US,45-54,paid_social,employed,2024-01-08,true,2024-01-08,2024-01-08
cust_pv2xn7yr,First_2116,Last_2116,user_2116@example.com,US,25-34,organic,unemployed,2024-05-12,true,2024-05-12,2024-05-12
cust_k4mk3fnx,First_2117,Last_2117,user_2117@example.com,UK,35-44,paid_search,employed,2023-04-01,true,2023-04-01,2023-04-01
cust_f3h88ptw,First_2118,Last_2118,user_2118@example.com,DE,18-24,email,employed,2023-06-23,true,2023-06-23,2023-06-23
cust_bvwv6ysh,First_2119,Last_2119,user_2119@example.com,UK,25-34,organic,employed,2023-03-09,true,2023-03-09,2023-03-09
cust_13pmncyb,First_2120,Last_2120,user_2120@example.com,UK,25-34,referral,self_employed,2023-11-11,true,2023-11-11,2023-11-11
cust_w1oq9rq5,First_2121,Last_2121,user_2121@example.com,UK,18-24,paid_social,self_employed,2024-12-25,true,2024-12-25,2024-12-25
cust_0iml4nfl,First_2122,Last_2122,user_2122@example.com,UK,35-44,organic,self_employed,2024-03-31,false,2024-03-31,2024-03-31
cust_ivw7khul,First_2123,Last_2123,user_2123@example.com,UK,25-34,paid_social,employed,2023-08-09,true,2023-08-09,2023-08-09
cust_crbf4af3,First_2124,Last_2124,user_2124@example.com,AU,25-34,paid_search,self_employed,2024-08-15,false,2024-08-15,2024-08-15
cust_mo2hzg8h,First_2125,Last_2125,user_2125@example.com,UK,35-44,paid_social,employed,2024-10-31,true,2024-10-31,2024-10-31
cust_adevkso8,First_2126,Last_2126,user_2126@example.com,DE,25-34,referral,employed,2022-02-16,true,2022-02-16,2022-02-16
cust_7q15whqm,First_2127,Last_2127,user_2127@example.com,US,25-34,paid_search,employed,2024-01-14,true,2024-01-14,2024-01-14
cust_3yvr7k7z,First_2128,Last_2128,user_2128@example.com,US,35-44,organic,employed,2024-01-20,true,2024-01-20,2024-01-20
cust_ijpuk62y,First_2129,Last_2129,user_2129@example.com,US,45-54,referral,self_employed,2023-04-24,true,2023-04-24,2023-04-24
cust_8lsuxom9,First_2130,Last_2130,user_2130@example.com,UK,45-54,paid_search,employed,2023-01-27,true,2023-01-27,2023-01-27
cust_t1s9j3mv,First_2131,Last_2131,user_2131@example.com,US,35-44,paid_search,employed,2024-04-05,true,2024-04-05,2024-04-05
cust_cisuvyk2,First_2132,Last_2132,user_2132@example.com,UK,25-34,referral,employed,2022-12-05,true,2022-12-05,2022-12-05
cust_ol9gdmbi,First_2133,Last_2133,user_2133@example.com,UK,35-44,organic,employed,2024-07-14,true,2024-07-14,2024-07-14
cust_wnak2hop,First_2134,Last_2134,user_2134@example.com,UK,55+,organic,self_employed,2024-07-30,true,2024-07-30,2024-07-30
cust_cg3b103o,First_2135,Last_2135,user_2135@example.com,AU,35-44,paid_search,employed,2023-10-04,false,2023-10-04,2023-10-04
cust_cuwb3esh,First_2136,Last_2136,user_2136@example.com,UK,45-54,paid_search,self_employed,2023-03-20,true,2023-03-20,2023-03-20
cust_dil01av2,First_2137,Last_2137,user_2137@example.com,UK,35-44,organic,retired,2024-09-13,true,2024-09-13,2024-09-13
cust_gkmq8dnb,First_2138,Last_2138,user_2138@example.com,US,35-44,referral,employed,2022-07-05,false,2022-07-05,2022-07-05
cust_w0bmed33,First_2139,Last_2139,user_2139@example.com,FR,35-44,paid_search,employed,2023-04-01,true,2023-04-01,2023-04-01
